tourney_name,surface,result,player,rank,hand,height,country,age,best_of,minutes,numAces,numDF,servePoints,first_serve_in,first_serve_won,second_serve_won,serve_games_won,break_points_saved,break_points_faced
Astana,Hard,Winner,Adrian Mannarino,34,L,183,FRA,35.2,3,116,1,3,78,47,34,17,10,6,7
Astana,Hard,Loser,Arthur Rinderknech,66,R,196,FRA,28.1,3,116,6,2,68,39,26,14,10,6,9
Astana,Hard,Loser,Corentin Moutet,119,L,178,FRA,24.4,3,132,2,3,89,44,28,19,11,6,11
Astana,Hard,Winner,Jurij Rodionov,107,L,191,AUT,24.3,3,141,4,1,98,58,41,23,15,5,8
Astana,Hard,Loser,Gregoire Barrere,63,R,183,FRA,29.6,3,141,4,1,94,58,45,20,15,2,4
Beijing,Hard,Winner,Jannik Sinner,7,R,188,ITA,22.1,3,121,3,0,75,51,42,17,12,1,1
Beijing,Hard,Loser,Daniil Medvedev,3,R,198,RUS,27.6,3,121,6,4,78,57,43,11,12,5,5
Beijing,Hard,Winner,Jannik Sinner,7,R,188,ITA,22.1,3,115,1,0,75,44,29,15,9,7,9
Beijing,Hard,Loser,Carlos Alcaraz,2,R,185,ESP,20.3,3,115,4,0,63,45,27,5,10,3,8
Beijing,Hard,Winner,Daniil Medvedev,3,R,198,RUS,27.6,3,85,8,1,57,41,33,11,10,4,4
Beijing,Hard,Loser,Alexander Zverev,10,R,198,GER,26.4,3,85,1,1,51,38,27,6,9,2,4
Beijing,Hard,Winner,Carlos Alcaraz,2,R,185,ESP,20.3,3,104,6,1,55,38,27,11,9,1,2
Beijing,Hard,Loser,Casper Ruud,9,R,183,NOR,24.7,3,104,1,4,77,50,31,8,9,11,15
Beijing,Hard,Winner,Jannik Sinner,7,R,188,ITA,22.1,3,151,3,1,85,50,34,23,13,7,8
Beijing,Hard,Loser,Grigor Dimitrov,19,R,188,BUL,32.3,3,151,2,3,97,57,40,20,14,12,15
Beijing,Hard,Winner,Alexander Zverev,10,R,198,GER,26.4,3,138,13,1,98,83,64,7,15,1,1
Beijing,Hard,Loser,Nicolas Jarry,23,R,198,CHI,27.9,3,138,8,0,75,45,36,13,13,1,4
Beijing,Hard,Winner,Daniil Medvedev,3,R,198,RUS,27.6,3,126,7,9,82,54,37,13,13,1,5
Beijing,Hard,Loser,Ugo Humbert,36,L,188,FRA,25.2,3,126,0,5,81,45,25,17,13,6,12
Beijing,Hard,Winner,Carlos Alcaraz,2,R,185,ESP,20.3,3,81,1,3,53,36,24,11,8,3,3
Beijing,Hard,Loser,Lorenzo Musetti,18,R,185,ITA,21.5,3,81,2,1,42,22,15,7,8,1,5
Beijing,Hard,Winner,Casper Ruud,9,R,183,NOR,24.7,3,177,8,7,109,63,40,24,16,6,11
Beijing,Hard,Loser,Tomas Martin Etcheverry,31,R,196,ARG,24.1,3,177,8,2,100,52,40,24,15,7,10
Beijing,Hard,Winner,Grigor Dimitrov,19,R,188,BUL,32.3,3,92,5,1,55,33,26,13,10,1,2
Beijing,Hard,Loser,Holger Rune,4,R,185,DEN,20.4,3,92,3,3,74,48,32,9,11,7,11
Beijing,Hard,Winner,Jannik Sinner,7,R,188,ITA,22.1,3,67,8,1,43,21,19,11,7,1,2
Beijing,Hard,Loser,Yoshihito Nishioka,38,L,170,JPN,27.9,3,67,0,1,51,33,13,8,7,5,11
Beijing,Hard,Winner,Alexander Zverev,10,R,198,GER,26.4,3,154,9,1,90,69,42,13,13,3,6
Beijing,Hard,Loser,Alejandro Davidovich Fokina,25,R,183,ESP,24.3,3,154,4,1,103,69,36,15,14,10,18
Beijing,Hard,Winner,Nicolas Jarry,23,R,198,CHI,27.9,3,178,12,2,108,78,57,15,17,5,7
Beijing,Hard,Loser,Matteo Arnaldi,48,R,183,ITA,22.5,3,178,9,5,111,68,48,22,16,6,9
Beijing,Hard,Winner,Ugo Humbert,36,L,188,FRA,25.2,3,168,11,1,131,73,52,25,17,10,15
Beijing,Hard,Loser,Andrey Rublev,6,R,188,RUS,25.9,3,168,6,2,103,57,38,22,16,5,10
Beijing,Hard,Winner,Daniil Medvedev,3,R,198,RUS,27.6,3,117,3,8,74,47,35,11,11,1,3
Beijing,Hard,Loser,Alex De Minaur,12,R,183,AUS,24.6,3,117,5,2,83,43,27,19,10,6,9
Beijing,Hard,Winner,Carlos Alcaraz,2,R,185,ESP,20.3,3,97,2,4,47,30,24,8,9,1,3
Beijing,Hard,Loser,Yannick Hanfmann,53,R,193,GER,31.8,3,97,1,3,79,50,31,10,10,11,16
Beijing,Hard,Winner,Lorenzo Musetti,18,R,185,ITA,21.5,3,116,5,4,79,46,30,17,12,2,5
Beijing,Hard,Loser,Karen Khachanov,14,R,198,RUS,27.3,3,116,2,2,70,46,33,10,12,1,5
Beijing,Hard,Winner,Tomas Martin Etcheverry,31,R,196,ARG,24.1,3,172,9,1,106,66,55,24,17,1,1
Beijing,Hard,Loser,Lloyd Harris,149,R,193,RSA,26.5,3,172,12,6,106,62,50,24,16,1,2
Beijing,Hard,Winner,Casper Ruud,9,R,183,NOR,24.7,3,104,8,3,75,48,35,15,10,5,6
Beijing,Hard,Loser,Jan Lennard Struff,22,R,193,GER,33.4,3,104,6,5,84,44,28,22,11,6,9
Beijing,Hard,Winner,Holger Rune,4,R,185,DEN,20.4,3,83,7,1,52,32,28,13,10,0,0
Beijing,Hard,Loser,Felix Auger Aliassime,15,R,193,CAN,23.1,3,83,4,3,56,39,27,9,10,2,4
Beijing,Hard,Winner,Grigor Dimitrov,19,R,188,BUL,32.3,3,129,6,4,84,57,36,14,13,3,7
Beijing,Hard,Loser,Mackenzie Mcdonald,39,R,178,USA,28.4,3,129,2,1,88,52,30,17,14,3,8
Beijing,Hard,Winner,Yoshihito Nishioka,38,L,170,JPN,27.9,3,141,2,0,89,53,37,20,16,2,6
Beijing,Hard,Loser,Juncheng Shang,160,L,NA,CHN,18.6,3,141,1,3,96,67,36,16,15,7,13
Beijing,Hard,Winner,Jannik Sinner,7,R,188,ITA,22.1,3,170,11,2,100,55,37,28,16,2,4
Beijing,Hard,Loser,Daniel Evans,33,R,175,GBR,33.3,3,170,2,2,100,50,32,29,15,2,6
Beijing,Hard,Winner,Alexander Zverev,10,R,198,GER,26.4,3,146,7,2,86,66,47,10,15,1,3
Beijing,Hard,Loser,Diego Schwartzman,133,R,170,ARG,31.1,3,146,0,1,86,61,40,10,14,5,10
Beijing,Hard,Winner,Alejandro Davidovich Fokina,25,R,183,ESP,24.3,3,70,6,0,38,22,18,13,8,0,1
Beijing,Hard,Winner,Matteo Arnaldi,48,R,183,ITA,22.5,3,79,4,3,41,21,17,15,8,0,0
Beijing,Hard,Loser,J J Wolf,51,R,183,USA,24.7,3,79,3,1,56,28,18,11,8,2,6
Beijing,Hard,Winner,Nicolas Jarry,23,R,198,CHI,27.9,3,90,9,3,61,35,29,15,10,2,2
Beijing,Hard,Loser,Stefanos Tsitsipas,5,R,193,GRE,25.1,3,90,6,3,55,34,29,8,10,2,4
Beijing,Hard,Winner,Andrey Rublev,6,R,188,RUS,25.9,3,127,8,2,88,52,45,15,14,4,5
Beijing,Hard,Loser,Cameron Norrie,16,L,188,GBR,28,3,127,3,3,92,54,39,16,13,6,9
Beijing,Hard,Winner,Ugo Humbert,36,L,188,FRA,25.2,3,145,2,3,80,45,34,17,13,3,5
Beijing,Hard,Loser,Lorenzo Sonego,56,R,191,ITA,28.3,3,145,2,3,88,51,30,21,14,7,12
Beijing,Hard,Winner,Alex De Minaur,12,R,183,AUS,24.6,3,171,8,0,107,60,46,29,17,4,7
Beijing,Hard,Loser,Andy Murray,40,R,190,GBR,36.3,3,171,3,0,101,59,46,19,16,6,9
Beijing,Hard,Winner,Daniil Medvedev,3,R,198,RUS,27.6,3,80,9,3,50,34,29,7,8,3,4
Beijing,Hard,Loser,Tommy Paul,13,R,185,USA,26.3,3,80,0,2,53,32,15,8,7,6,11
Shanghai Masters,Hard,Winner,Hubert Hurkacz,17,R,196,POL,26.6,3,126,21,0,93,70,57,11,15,1,2
Shanghai Masters,Hard,Loser,Andrey Rublev,7,R,188,RUS,25.9,3,126,13,0,96,70,53,17,15,3,4
Shanghai Masters,Hard,Winner,Andrey Rublev,7,R,188,RUS,25.9,3,109,9,1,76,56,40,10,11,4,6
Shanghai Masters,Hard,Loser,Grigor Dimitrov,19,R,188,BUL,32.3,3,109,0,3,71,43,27,14,10,1,4
Shanghai Masters,Hard,Winner,Hubert Hurkacz,17,R,196,POL,26.6,3,76,14,0,63,47,40,6,10,0,0
Shanghai Masters,Hard,Loser,Sebastian Korda,26,R,196,USA,23.2,3,76,9,0,57,43,32,4,9,2,4
Shanghai Masters,Hard,Winner,Grigor Dimitrov,19,R,188,BUL,32.3,3,99,11,2,62,42,38,11,11,0,0
Shanghai Masters,Hard,Loser,Nicolas Jarry,22,R,198,CHI,27.9,3,99,13,1,64,44,39,8,11,4,5
Shanghai Masters,Hard,Winner,Andrey Rublev,7,R,188,RUS,25.9,3,90,2,0,51,32,23,12,8,3,4
Shanghai Masters,Hard,Loser,Ugo Humbert,34,L,188,FRA,25.2,3,90,2,1,71,40,21,14,9,5,10
Shanghai Masters,Hard,Winner,Hubert Hurkacz,17,R,196,POL,26.6,3,103,18,1,74,50,41,10,13,2,4
Shanghai Masters,Hard,Loser,Fabian Marozsan,91,R,191,HUN,23.9,3,103,4,0,82,49,30,15,13,6,11
Shanghai Masters,Hard,Winner,Sebastian Korda,26,R,196,USA,23.2,3,174,5,2,105,66,44,26,16,4,7
Shanghai Masters,Hard,Loser,Ben Shelton,20,L,NA,USA,20.9,3,174,17,5,119,75,53,18,16,11,16
Shanghai Masters,Hard,Winner,Grigor Dimitrov,19,R,188,BUL,32.3,3,130,10,4,86,62,45,13,15,3,5
Shanghai Masters,Hard,Loser,Carlos Alcaraz,2,R,185,ESP,20.4,3,130,4,0,78,53,38,14,15,1,5
Shanghai Masters,Hard,Winner,Nicolas Jarry,22,R,198,CHI,27.9,3,144,15,0,81,52,41,20,15,3,4
Shanghai Masters,Hard,Loser,Diego Schwartzman,130,R,170,ARG,31.1,3,144,3,3,96,70,44,15,15,4,7
Shanghai Masters,Hard,Winner,Ugo Humbert,34,L,188,FRA,25.2,3,57,6,0,35,26,24,8,8,0,0
Shanghai Masters,Hard,Loser,J J Wolf,51,R,183,USA,24.7,3,57,0,4,41,22,12,5,7,2,6
Shanghai Masters,Hard,Winner,Andrey Rublev,7,R,188,RUS,25.9,3,95,4,1,58,36,29,16,12,0,1
Shanghai Masters,Hard,Loser,Tommy Paul,12,R,185,USA,26.3,3,95,6,0,77,49,30,16,12,3,6
Shanghai Masters,Hard,Winner,Fabian Marozsan,91,R,191,HUN,23.9,3,159,6,1,113,80,58,15,16,8,11
Shanghai Masters,Hard,Loser,Casper Ruud,9,R,183,NOR,24.7,3,159,14,3,123,82,60,17,15,12,14
Shanghai Masters,Hard,Winner,Hubert Hurkacz,17,R,196,POL,26.6,3,158,16,0,94,66,58,14,17,3,6
Shanghai Masters,Hard,Loser,Zhizhen Zhang,60,R,193,CHN,26.9,3,158,5,2,118,78,55,22,17,2,4
Shanghai Masters,Hard,Winner,Ben Shelton,20,L,NA,USA,20.9,3,150,15,4,101,74,54,13,15,3,5
Shanghai Masters,Hard,Loser,Jannik Sinner,4,R,188,ITA,22.1,3,150,8,1,97,71,49,14,14,9,10
Shanghai Masters,Hard,Winner,Sebastian Korda,26,R,196,USA,23.2,3,98,7,0,74,49,40,15,12,3,4
Shanghai Masters,Hard,Loser,Francisco Cerundolo,21,R,185,ARG,25.1,3,98,5,1,68,51,40,7,12,0,2
Shanghai Masters,Hard,Winner,Carlos Alcaraz,2,R,185,ESP,20.4,3,143,6,1,65,41,29,16,11,4,6
Shanghai Masters,Hard,Loser,Daniel Evans,33,R,175,GBR,33.3,3,143,2,4,107,59,39,19,11,12,15
Shanghai Masters,Hard,Winner,Grigor Dimitrov,19,R,188,BUL,32.3,3,118,10,1,70,47,40,12,11,2,2
Shanghai Masters,Hard,Loser,Karen Khachanov,14,R,198,RUS,27.3,3,118,4,3,75,49,38,12,11,5,6
Shanghai Masters,Hard,Winner,Nicolas Jarry,22,R,198,CHI,27.9,3,102,6,1,61,36,31,15,10,1,1
Shanghai Masters,Hard,Loser,Lorenzo Sonego,59,R,191,ITA,28.3,3,102,2,1,64,46,28,13,10,5,7
Shanghai Masters,Hard,Winner,Diego Schwartzman,130,R,170,ARG,31.1,3,164,3,1,90,60,39,20,15,1,4
Shanghai Masters,Hard,Loser,Taylor Fritz,8,R,193,USA,25.9,3,164,17,2,107,66,49,19,16,6,9
Shanghai Masters,Hard,Winner,Ugo Humbert,34,L,188,FRA,25.2,3,129,8,1,85,55,46,14,15,6,8
Shanghai Masters,Hard,Loser,Stefanos Tsitsipas,6,R,193,GRE,25.1,3,129,7,1,83,59,47,13,16,3,6
Shanghai Masters,Hard,Winner,J J Wolf,51,R,183,USA,24.7,3,163,3,2,101,53,37,25,14,7,10
Shanghai Masters,Hard,Loser,Matteo Arnaldi,42,R,183,ITA,22.6,3,163,8,6,119,76,52,18,15,12,15
Shanghai Masters,Hard,Winner,Tommy Paul,12,R,185,USA,26.3,3,166,6,4,99,56,40,30,16,3,4
Shanghai Masters,Hard,Loser,Arthur Fils,44,R,185,FRA,19.3,3,166,5,4,106,67,50,19,16,5,8
Shanghai Masters,Hard,Winner,Andrey Rublev,7,R,188,RUS,25.9,3,62,6,0,51,34,27,9,8,2,2
Shanghai Masters,Hard,Loser,Adrian Mannarino,23,L,183,FRA,35.2,3,62,3,0,40,30,15,4,7,1,5
Shanghai Masters,Hard,Winner,Casper Ruud,9,R,183,NOR,24.7,3,71,1,2,46,31,26,11,9,3,3
Shanghai Masters,Hard,Loser,Christopher Eubanks,32,R,201,USA,27.4,3,71,8,1,55,35,21,11,9,4,7
Shanghai Masters,Hard,Winner,Fabian Marozsan,91,R,191,HUN,23.9,3,72,6,2,49,31,24,10,9,2,3
Shanghai Masters,Hard,Loser,Dusan Lajovic,55,R,180,SRB,33.2,3,72,3,2,66,47,26,7,9,10,14
Shanghai Masters,Hard,Winner,Hubert Hurkacz,17,R,196,POL,26.6,3,92,12,0,62,46,33,10,10,4,4
Shanghai Masters,Hard,Winner,Zhizhen Zhang,60,R,193,CHN,26.9,3,84,3,0,61,46,37,9,10,1,1
Shanghai Masters,Hard,Loser,Brandon Nakashima,122,R,185,USA,22.1,3,84,5,1,56,38,28,9,10,1,3
Shanghai Masters,Hard,Winner,Jannik Sinner,4,R,188,ITA,22.1,3,119,8,0,85,49,40,18,13,3,4
Shanghai Masters,Hard,Loser,Sebastian Baez,29,R,170,ARG,22.7,3,119,5,1,72,52,36,9,13,1,4
Shanghai Masters,Hard,Winner,Ben Shelton,20,L,NA,USA,20.9,3,128,5,3,86,59,48,14,14,5,6
Shanghai Masters,Hard,Loser,Roman Safiullin,50,R,185,RUS,26.1,3,128,4,3,91,54,38,22,14,8,10
Shanghai Masters,Hard,Winner,Francisco Cerundolo,21,R,185,ARG,25.1,3,142,2,4,93,66,51,9,15,2,5
Shanghai Masters,Hard,Loser,Marton Fucsovics,57,R,188,HUN,31.6,3,142,3,0,84,59,42,13,16,2,6
Shanghai Masters,Hard,Winner,Sebastian Korda,26,R,196,USA,23.2,3,88,4,0,70,53,38,13,10,1,1
Shanghai Masters,Hard,Loser,Daniil Medvedev,3,R,198,RUS,27.6,3,88,6,4,60,41,33,9,10,1,3
Shanghai Masters,Hard,Winner,Carlos Alcaraz,2,R,185,ESP,20.4,3,102,4,2,66,50,35,8,10,6,7
Shanghai Masters,Hard,Loser,Gregoire Barrere,73,R,183,FRA,29.6,3,102,5,5,79,42,26,17,10,2,6
Shanghai Masters,Hard,Winner,Daniel Evans,33,R,175,GBR,33.3,3,52,6,1,27,15,14,9,5,0,0
Shanghai Masters,Hard,Winner,Grigor Dimitrov,19,R,188,BUL,32.3,3,84,5,1,48,35,30,7,9,0,0
Shanghai Masters,Hard,Loser,Aleksandar Vukic,54,R,188,AUS,27.4,3,84,7,1,77,47,30,15,10,5,8
Shanghai Masters,Hard,Winner,Karen Khachanov,14,R,198,RUS,27.3,3,122,9,1,73,47,41,19,15,0,1
Shanghai Masters,Hard,Winner,Lorenzo Sonego,59,R,191,ITA,28.3,3,122,9,2,76,54,43,8,13,6,8
Shanghai Masters,Hard,Loser,Frances Tiafoe,13,R,188,USA,25.6,3,122,1,3,77,52,35,11,12,2,5
Shanghai Masters,Hard,Winner,Nicolas Jarry,22,R,198,CHI,27.9,3,102,3,1,47,32,30,11,10,0,0
Shanghai Masters,Hard,Winner,Diego Schwartzman,130,R,170,ARG,31.1,3,139,1,2,83,60,43,12,13,6,8
Shanghai Masters,Hard,Loser,Jiri Lehecka,30,R,185,CZE,21.8,3,139,7,1,109,64,41,20,14,10,14
Shanghai Masters,Hard,Winner,Taylor Fritz,8,R,193,USA,25.9,3,153,15,4,108,66,50,25,17,4,6
Shanghai Masters,Hard,Loser,Yosuke Watanuki,79,R,180,JPN,25.4,3,153,19,3,111,62,53,21,17,2,5
Shanghai Masters,Hard,Winner,Stefanos Tsitsipas,6,R,193,GRE,25.1,3,82,4,1,49,32,26,9,9,4,5
Shanghai Masters,Hard,Loser,Rinky Hijikata,75,U,NA,AUS,22.6,3,82,3,1,57,29,18,11,9,5,9
Shanghai Masters,Hard,Winner,Ugo Humbert,34,L,188,FRA,25.2,3,117,1,2,75,44,26,15,13,4,9
Shanghai Masters,Hard,Loser,Botic Van De Zandschulp,67,R,188,NED,27.9,3,117,2,3,66,40,28,9,12,3,8
Shanghai Masters,Hard,Winner,Matteo Arnaldi,42,R,183,ITA,22.6,3,139,8,2,92,58,41,19,14,8,11
Shanghai Masters,Hard,Loser,Jan Lennard Struff,27,R,193,GER,33.4,3,139,6,3,84,52,36,14,14,5,9
Shanghai Masters,Hard,Winner,J J Wolf,51,R,183,USA,24.7,3,192,13,4,109,63,43,22,16,7,11
Shanghai Masters,Hard,Loser,Cameron Norrie,16,L,188,GBR,28.1,3,192,4,1,110,76,44,19,17,14,19
Shanghai Masters,Hard,Winner,Tommy Paul,12,R,185,USA,26.3,3,70,4,1,35,18,16,12,7,0,0
Shanghai Masters,Hard,Loser,Sebastian Ofner,49,R,191,AUT,27.3,3,70,0,2,59,40,19,9,8,1,6
Shanghai Masters,Hard,Winner,Arthur Fils,44,R,185,FRA,19.3,3,82,7,3,55,32,27,11,10,1,2
Shanghai Masters,Hard,Loser,Alejandro Davidovich Fokina,25,R,183,ESP,24.3,3,82,2,0,65,46,31,7,10,2,6
Shanghai Masters,Hard,Winner,Adrian Mannarino,23,L,183,FRA,35.2,3,92,6,2,54,34,27,9,8,3,3
Shanghai Masters,Hard,Winner,Andrey Rublev,7,R,188,RUS,25.9,3,66,14,1,55,38,35,9,11,0,0
Shanghai Masters,Hard,Loser,Quentin Halys,76,R,191,FRA,26.9,3,66,17,5,65,41,32,9,11,2,4
Shanghai Masters,Hard,Winner,Casper Ruud,9,R,183,NOR,24.7,3,74,9,0,39,34,29,3,9,0,1
Shanghai Masters,Hard,Loser,Yoshihito Nishioka,48,L,170,JPN,28,3,74,2,1,60,36,20,8,9,4,9
Shanghai Masters,Hard,Winner,Christopher Eubanks,32,R,201,USA,27.4,3,127,14,1,85,66,43,12,14,1,3
Shanghai Masters,Hard,Loser,Yannick Hanfmann,53,R,193,GER,31.8,3,127,8,1,91,63,40,15,13,7,11
Shanghai Masters,Hard,Winner,Dusan Lajovic,55,R,180,SRB,33.2,3,62,5,1,38,26,22,7,7,1,1
Shanghai Masters,Hard,Loser,Tallon Griekspoor,24,R,188,NED,27.2,3,62,3,4,56,32,23,9,8,3,5
Shanghai Masters,Hard,Winner,Fabian Marozsan,91,R,191,HUN,23.9,3,85,5,2,65,45,33,12,11,2,3
Shanghai Masters,Hard,Loser,Alex De Minaur,11,R,183,AUS,24.6,3,85,5,2,62,35,25,11,10,2,5
Shanghai Masters,Hard,Winner,Hubert Hurkacz,17,R,196,POL,26.6,3,101,17,1,70,49,42,11,11,1,1
Shanghai Masters,Hard,Loser,Thanasi Kokkinakis,69,R,196,AUS,27.4,3,101,6,0,64,38,30,18,11,0,1
Shanghai Masters,Hard,Loser,Lorenzo Musetti,18,R,185,ITA,21.5,3,84,3,4,70,46,30,8,10,6,10
Shanghai Masters,Hard,Winner,Zhizhen Zhang,60,R,193,CHN,26.9,3,147,6,0,89,63,47,14,15,5,6
Shanghai Masters,Hard,Loser,Tomas Martin Etcheverry,31,R,196,ARG,24.2,3,147,7,1,77,51,38,15,14,1,3
Shanghai Masters,Hard,Winner,Brandon Nakashima,122,R,185,USA,22.1,3,69,5,0,44,32,26,5,7,1,1
Shanghai Masters,Hard,Loser,Holger Rune,5,R,185,DEN,20.4,3,69,4,3,54,39,19,5,7,9,14
Shanghai Masters,Hard,Winner,Jannik Sinner,4,R,188,ITA,22.1,3,105,4,2,61,43,34,10,10,1,3
Shanghai Masters,Hard,Loser,Marcos Giron,80,R,180,USA,30.1,3,105,2,2,78,44,31,10,10,4,8
Shanghai Masters,Hard,Winner,Sebastian Baez,29,R,170,ARG,22.7,3,66,2,1,47,34,26,11,9,1,1
Shanghai Masters,Hard,Winner,Ben Shelton,20,L,NA,USA,20.9,3,95,3,3,62,47,37,8,10,3,3
Shanghai Masters,Hard,Loser,Jaume Munar,82,R,183,ESP,26.4,3,95,2,3,59,37,25,12,10,3,5
Shanghai Masters,Hard,Winner,Roman Safiullin,50,R,185,RUS,26.1,3,74,7,0,47,28,25,10,8,1,1
Shanghai Masters,Hard,Loser,Alexander Zverev,10,R,198,GER,26.4,3,74,7,0,55,42,20,8,8,2,6
Shanghai Masters,Hard,Winner,Marton Fucsovics,57,R,188,HUN,31.6,3,202,5,5,133,69,43,38,16,9,12
Shanghai Masters,Hard,Loser,Felix Auger Aliassime,15,R,193,CAN,23.1,3,202,8,6,94,62,48,11,15,1,4
Shanghai Masters,Hard,Winner,Francisco Cerundolo,21,R,185,ARG,25.1,3,133,3,4,91,55,42,15,12,1,3
Shanghai Masters,Hard,Loser,Mackenzie Mcdonald,38,R,178,USA,28.4,3,133,5,0,91,65,47,12,12,8,10
Shanghai Masters,Hard,Winner,Sebastian Korda,26,R,196,USA,23.2,3,72,9,2,58,35,28,12,9,0,0
Shanghai Masters,Hard,Winner,Daniil Medvedev,3,R,198,RUS,27.6,3,91,7,6,55,36,29,7,9,7,9
Shanghai Masters,Hard,Loser,Cristian Garin,98,R,185,CHI,27.3,3,91,4,3,61,38,26,5,9,4,9
Shanghai Masters,Hard,Winner,Gregoire Barrere,73,R,183,FRA,29.6,3,62,2,2,53,38,28,10,8,7,7
Shanghai Masters,Hard,Loser,Nuno Borges,85,R,185,POR,26.6,3,62,0,1,43,27,17,6,8,2,6
Shanghai Masters,Hard,Loser,Alexandre Muller,81,R,183,FRA,26.6,3,160,10,1,94,57,43,14,14,0,4
Shanghai Masters,Hard,Winner,Aleksandar Vukic,54,R,188,AUS,27.4,3,134,9,0,64,37,32,16,11,0,1
Shanghai Masters,Hard,Loser,Roberto Carballes Baena,61,R,183,ESP,30.5,3,134,2,2,91,52,35,21,11,4,6
Shanghai Masters,Hard,Winner,Lorenzo Sonego,59,R,191,ITA,28.3,3,87,13,0,59,38,31,11,9,4,4
Shanghai Masters,Hard,Loser,Jordan Thompson,62,R,183,AUS,29.4,3,94,5,0,61,44,30,7,12,2,6
Shanghai Masters,Hard,Winner,Diego Schwartzman,130,R,170,ARG,31.1,3,168,0,2,114,76,46,18,15,13,18
Shanghai Masters,Hard,Loser,Luca Van Assche,66,R,NA,FRA,19.3,3,168,8,2,79,52,27,14,14,3,10
Shanghai Masters,Hard,Winner,Yosuke Watanuki,79,R,180,JPN,25.4,3,177,13,4,103,59,43,26,16,7,10
Shanghai Masters,Hard,Loser,Juncheng Shang,156,L,NA,CHN,18.6,3,177,2,1,125,78,50,27,16,9,12
Shanghai Masters,Hard,Winner,Rinky Hijikata,75,U,NA,AUS,22.6,3,137,2,3,96,61,48,16,12,7,8
Shanghai Masters,Hard,Loser,Laslo Djere,36,R,188,SRB,28.3,3,137,7,5,86,54,38,17,12,3,5
Shanghai Masters,Hard,Winner,Botic Van De Zandschulp,67,R,188,NED,27.9,3,136,10,2,83,63,48,13,15,2,4
Shanghai Masters,Hard,Loser,Christopher Oconnell,58,R,183,AUS,29.3,3,136,4,1,97,64,47,10,15,4,9
Shanghai Masters,Hard,Winner,Matteo Arnaldi,42,R,183,ITA,22.6,3,134,2,2,89,45,34,23,15,2,5
Shanghai Masters,Hard,Loser,Alexei Popyrin,43,R,196,AUS,24.1,3,134,6,1,85,55,37,14,14,4,8
Shanghai Masters,Hard,Winner,J J Wolf,51,R,183,USA,24.7,3,124,12,3,91,49,42,19,14,7,9
Shanghai Masters,Hard,Loser,Pedro Cachin,71,R,185,ARG,28.4,3,124,7,4,82,56,41,11,14,2,5
Shanghai Masters,Hard,Winner,Sebastian Ofner,49,R,191,AUT,27.3,3,125,12,2,87,50,41,18,12,3,5
Shanghai Masters,Hard,Loser,Juan Pablo Varillas,65,R,185,PER,27.9,3,125,6,0,95,62,45,14,12,2,4
Shanghai Masters,Hard,Winner,Arthur Fils,44,R,185,FRA,19.3,3,77,5,5,55,32,26,10,9,0,1
Shanghai Masters,Hard,Loser,Pavel Kotov,103,R,191,RUS,24.8,3,77,3,1,53,38,19,9,8,6,10
Shanghai Masters,Hard,Loser,Alexander Shevchenko,84,R,NA,KAZ,22.8,3,111,2,3,70,37,26,17,13,2,6
Shanghai Masters,Hard,Winner,Quentin Halys,76,R,191,FRA,26.9,3,127,5,6,86,45,35,23,14,5,7
Shanghai Masters,Hard,Loser,Aslan Karatsev,52,R,185,RUS,30,3,127,8,5,95,57,46,16,15,5,8
Shanghai Masters,Hard,Winner,Yoshihito Nishioka,48,L,170,JPN,28,3,173,1,0,91,60,44,21,15,4,5
Shanghai Masters,Hard,Loser,Daniel Altmaier,47,R,191,GER,25,3,173,15,2,92,60,47,19,16,1,2
Shanghai Masters,Hard,Winner,Yannick Hanfmann,53,R,193,GER,31.8,3,147,12,1,93,68,57,16,16,1,1
Shanghai Masters,Hard,Winner,Dusan Lajovic,55,R,180,SRB,33.2,3,113,6,1,72,50,36,11,11,2,5
Shanghai Masters,Hard,Loser,Stan Wawrinka,46,R,183,SUI,38.5,3,113,10,1,75,46,35,10,11,4,8
Shanghai Masters,Hard,Winner,Fabian Marozsan,91,R,191,HUN,23.9,3,83,1,2,61,42,35,11,10,0,0
Shanghai Masters,Hard,Loser,Arthur Rinderknech,68,R,196,FRA,28.1,3,83,2,3,63,41,33,9,10,2,4
Shanghai Masters,Hard,Winner,Thanasi Kokkinakis,69,R,196,AUS,27.4,3,79,6,2,53,37,31,8,9,2,2
Shanghai Masters,Hard,Loser,Fabio Fognini,128,R,178,ITA,36.3,3,79,2,3,54,39,26,7,9,2,5
Shanghai Masters,Hard,Loser,Max Purcell,41,R,185,AUS,25.4,3,168,11,3,104,63,44,13,16,9,16
Shanghai Masters,Hard,Winner,Zhizhen Zhang,60,R,193,CHN,26.9,3,54,11,1,33,23,22,6,7,0,0
Shanghai Masters,Hard,Loser,Richard Gasquet,63,R,185,FRA,37.2,3,54,0,3,55,38,17,7,8,6,11
Shanghai Masters,Hard,Winner,Brandon Nakashima,122,R,185,USA,22.1,3,94,9,1,54,37,35,9,10,0,0
Shanghai Masters,Hard,Loser,Bernabe Zapata Miralles,70,R,185,ESP,26.7,3,94,0,1,53,31,23,9,9,0,2
Shanghai Masters,Hard,Winner,Marcos Giron,80,R,180,USA,30.1,3,69,5,1,48,29,25,13,9,2,2
Shanghai Masters,Hard,Loser,Daniel Elahi Galan,90,R,191,COL,27.2,3,69,5,0,51,39,25,6,9,0,3
